ACONIF,LobaOreg,DegreeDays,etpjyy,mindyy,taveyy,Aspect,Slope,Elevation,PctBroadLeafCov,PctConifCov,PctVegCov,TreeBiomass,ForestType,EvapoTransAve,EvapoTransDiff,MoistIndexAve,MoistIndexDiff,PrecipAve,PrecipDiff,RelHumidAve,RelHumidDiff,PotGlobRadAve,PotGlobRadDiff,AveTempAve,AveTempDiff,DayTempAve,DayTempDiff,MaxTempAve,MaxTempDiff,MinTempAve,MinTempDiff,AmbVapPressAve,AmbVapPressDiff,VapPressDefAve,VapPressDefDiff,SatVapPressAve,SatVapPressDiff,TempAve,TempDiff,VapPressAve,VapPressDiff,TransAspect
124.9493,0,22387,22.583,1006.25,597.75,128,16,1187,24,51,75,134,201,22.58333333,-16.58333333,1006.583333,1343.083333,1696.583333,835.75,655.25,60.58333333,21017.66667,-7316.333333,597.9166667,-450.75,705.1666667,-477.1666667,1104.25,-576.9166667,90.91666667,-324.75,677.9166667,-158.75,402.1666667,-187.6666667,1080.083333,-346.4166667,624.5625,-457.3958333,720.0555556,-230.9444444,0.569586536
263.5,0,30511,22.083,752.333,833.583,59,21,712,38,27,65,75,201,22.08333333,-16.58333333,752.75,1201.75,1427.666667,694.8333333,648.3333333,63,15610.16667,-8016.666667,833.5833333,-462.0833333,945.6666667,-490.3333333,1363.75,-595.75,303.25,-328.0833333,787.3333333,-182.1666667,481.3333333,-224.1666667,1268.666667,-406.3333333,861.5625,-469.0625,845.7777778,-270.8888889,0.062690144
236.0633,1,33718,24.333,834.5,921.25,297,9,538,2,98,100,98,201,24.33333333,-17,834.8333333,1199,1578.166667,679.1666667,662.1666667,57.16666667,16548.16667,-7733.333333,921.25,-440.4166667,1028.333333,-465.6666667,1427.25,-559.9166667,415.0833333,-320.5833333,849.8333333,-190.3333333,480.5,-213.1666667,1330.333333,-403.5,947.9791667,-446.6458333,886.8888889,-269,0.526168018
264.1518,0,24109,22.417,708.25,646.083,94,5,1044,1,88,87,108,201,22.41666667,-16.91666667,708.6666667,1219,1393.75,701.75,660.4166667,58.58333333,19325.41667,-7946.916667,646.25,-466.0833333,751.6666667,-492,1144.583333,-587.9166667,147.3333333,-344.5,708.5,-174.1666667,408.9166667,-191.4166667,1117.416667,-365.5833333,672.4583333,-472.625,744.9444444,-243.7222222,0.280814418
80.07812,0,21740,20.167,1035.417,569.5,86,12,1197,0,87,84,90,201,20.16666667,-16.16666667,1035.75,1317.916667,1652.916667,824.25,674.0833333,55.41666667,18807.58333,-7916.25,569.75,-458.25,669.25,-482.0833333,1039.75,-570.75,99,-346.1666667,685.4166667,-170.0833333,369.8333333,-171.6666667,1055.25,-341.75,594.4375,-464.3125,703.5,-227.8333333,0.220403541
80.55351,0,36162,27.583,1125.25,991.667,76,9,258,23,77,90,105,201,27.58333333,-16.75,1125.666667,1567,1967.5,1054.666667,678.0833333,33.25,18856.83333,-8076.5,991.6666667,-312.1666667,1092.083333,-327.0833333,1465.583333,-382.25,517.5,-242.1666667,900.5833333,-152.4166667,447.0833333,-137.9166667,1347.666667,-290.3333333,1016.708333,-315.9166667,898.4444444,-193.5555556,0.15267081
64.59101,0,16811,15.75,1402.5,378.583,59,7,1539,7,82,89,74,264,15.75,-14.25,1402.75,1406.25,1884.833333,970.6666667,692.8333333,48.83333333,17473.83333,-8161.833333,379,-456.1666667,470,-476.8333333,808.4166667,-553.9166667,-51.41666667,-359.25,618.5833333,-161.5833333,303.6666667,-140,922.25,-301.5833333,401.5,-461.5416667,614.8333333,-201.0555556,0.062690144
94.29773,1,26293,22.5,1188.333,717.083,79,23,917,44,47,91,238,201,22.5,-16.16666667,1188.666667,1381.833333,1876.166667,887.3333333,673.4166667,55.25,18271,-7467.5,717.1666667,-451.1666667,818.0833333,-475.4166667,1194.416667,-564.4166667,239.6666667,-337.8333333,755.3333333,-180.8333333,407,-185.3333333,1162.333333,-366.1666667,742.3333333,-457.2083333,774.8888889,-244.1111111,0.17197048
47.56242,0,17853,15.833,1874.333,430,346,35,1389,38,57,95,182,264,15.83333333,-13.83333333,1874.5,1612.833333,2359.416667,1189.916667,698.25,48.91666667,16137.08333,-8434.25,430.3333333,-442.6666667,519.75,-462.9166667,852.25,-539.4166667,7.333333333,-346.3333333,643.1666667,-161.5,307.0833333,-139.5833333,950.25,-301.0833333,452.4166667,-447.8333333,633.5,-200.7222222,0.140330133
188.6466,0,17189,15.417,1482.75,388.917,176,7,1513,0,100,100,119,264,15.41666667,-14.08333333,1483,1457.5,1954.916667,1026.916667,687.6666667,49.66666667,16370.83333,-8507.5,389.3333333,-463.5,482.3333333,-484.3333333,827.9166667,-563.25,-50.25,-364.4166667,619.5833333,-164.0833333,312.0833333,-144.5833333,931.6666667,-308.6666667,412.3333333,-468.875,621.1111111,-205.7777778,0.914518774
82.75779,0,18325,19.833,1299.75,431.167,171,17,1444,16,66,81,92,221,19.83333333,-16,1300.083333,1500.916667,1907.333333,1012.5,680.4166667,51.08333333,22468.25,-6632.583333,431.5,-471.5,527.3333333,-493.5,884.25,-575.5833333,-22.41666667,-368.0833333,632.5,-168.6666667,330.1666667,-154,962.6666667,-322.6666667,455.1666667,-477.1666667,641.7777778,-215.1111111,0.888572968
443.0924,1,26087,19.917,2097.583,711.833,9,26,852,6,94,99,201,201,19.91666667,-16.08333333,2097.75,1795.75,2706.75,1303.75,664.8333333,55.33333333,15226.58333,-8636.916667,711.9166667,-451.25,816.0833333,-475.75,1204.5,-566,218.8333333,-336.3333333,743.5,-177.6666667,416.9166667,-188.0833333,1160.416667,-365.75,737.8333333,-457.3333333,773.6111111,-243.8333333,0.033209786
72.31746,0,23264,19.5,2024.167,621.667,337,11,1052,0,100,100,224,264,19.5,-15.83333333,2024.333333,1824.666667,2620.833333,1340.5,669.0833333,56.41666667,16472.16667,-8535.166667,621.8333333,-457.6666667,723.8333333,-481.8333333,1103.25,-572.5833333,139.9166667,-342.75,704.5,-172.5,388.9166667,-179.25,1093.416667,-351.75,647.2083333,-463.7083333,728.9444444,-234.5,0.199092525
37.69622,0,21227,22.583,1699.417,547.417,155,29,1164,30,66,96,132,201,22.58333333,-16.58333333,1699.75,1816.916667,2390.75,1310.916667,667,58.16666667,23252.91667,-5788.916667,547.6666667,-466.5,649.75,-491.5833333,1030,-585.1666667,64.5,-348,668.4166667,-167.25,374.6666667,-176.5,1043.083333,-343.75,572.9791667,-472.8125,695.3888889,-229.1666667,0.786788203
56.38631,0,20412,12.667,2000.75,513.25,2,25,1151,0,100,100,139,201,12.66666667,-11.66666667,2000.916667,1682.416667,2388.833333,1325.5,664.0833333,59.41666667,10691.66667,-7805.166667,513.5,-469.3333333,616.6666667,-495,999.6666667,-591.1666667,26.66666667,-348,650.4166667,-163.4166667,370.5,-176.3333333,1020.916667,-339.75,539.125,-475.875,680.6111111,-226.5,0.058526202
19.25,0,24598,15,2230.75,666.583,360,28,978,23,61,84,58,201,15,-13.33333333,2230.916667,1737.916667,2689.916667,1330.083333,658.1666667,55.16666667,11518.91667,-8178.583333,666.6666667,-444.8333333,772.8333333,-469.5,1169.166667,-560.1666667,163.9166667,-329.4166667,713.75,-168.75,411,-183.1666667,1124.75,-351.9166667,693.1458333,-450.9791667,749.8333333,-234.6111111,0.066987323
91.01996,0,22457,17.75,2121.833,603.167,161,16,1068,20,77,97,145,301,17.75,-14.58333333,2122,1801.333333,2664.916667,1355.25,662.6666667,54.83333333,15179.58333,-8335.25,603.3333333,-441.5,707.1666667,-465.5,1094.833333,-554.5,111.0833333,-328.9166667,687.6666667,-163,387.5833333,-173.0833333,1075.25,-336.0833333,629.1041667,-447.6041667,716.8333333,-224.0555556,0.8280295
323.5838,1,23296,17.333,2049.75,626.833,60,31,979,3,96,99,121,201,17.33333333,-14,2049.916667,1770.25,2580.083333,1342.083333,661.1666667,54.16666667,14607.33333,-7623.166667,627,-444.5,731.5,-468.3333333,1121.5,-557.5,131.9166667,-331.5833333,698.0833333,-166.75,395.5,-175.8333333,1093.583333,-342.5833333,652.9791667,-450.4791667,729.0555556,-228.3888889,0.066987296
0,0,21628,20.75,1221.417,555.917,85,2,1102,10,0,10,52,201,20.75,-16.58333333,1221.75,1556.416667,1856.833333,1050,645.5833333,61.91666667,19245.08333,-8027.416667,556.1666667,-479.5,666.5,-507,1077.916667,-609.9166667,33.41666667,-349.4166667,652.75,-164.75,404.25,-192.5833333,1057,-357.3333333,583.5,-486.4583333,704.6666667,-238.2222222,0.213211775
24.07143,0,21366,19.667,1583.75,553.167,20,6,1115,7,80,87,85,264,19.66666667,-16,1584,1688.5,2185.916667,1199.75,656.5833333,59.08333333,17966.41667,-8269.416667,553.4166667,-465.5833333,659.6666667,-491.3333333,1054.416667,-587.9166667,51.75,-343.5833333,660.9166667,-163.9166667,387.0833333,-180.9166667,1048,-344.8333333,579.8125,-472.1041667,698.6666667,-229.8888889,0.007596123
125.1203,0,23297,21.917,1004.333,611.417,255,9,988,8,91,99,143,201,21.91666667,-17.25,1004.75,1477.583333,1675.333333,951,640.6666667,61.33333333,19583.5,-7763.333333,611.6666667,-484.8333333,724.6666667,-512.6666667,1145.166667,-615.6666667,77.41666667,-354.5833333,674.0833333,-171.75,426,-201.8333333,1100.083333,-373.5833333,639.7291667,-491.9375,733.3888889,-249.0555556,0.853553414
74.8169,0,21213,20.583,729.25,530.917,267,3,1134,0,100,92,116,267,20.58333333,-16.75,729.6666667,1310.166667,1359.5,798.6666667,630,64.33333333,19267.41667,-8025.25,531.1666667,-498.8333333,647.75,-528.0833333,1081.5,-637.5,-19.91666667,-360.75,629.3333333,-164.3333333,419.8333333,-204,1049.166667,-368.3333333,560.125,-506.2916667,699.4444444,-245.5555556,0.772319547
81.05001,0,20584,20.333,2137.5,549.083,171,5,1147,0,100,100,73,264,20.33333333,-15.33333333,2137.666667,1875,2759.166667,1405.833333,697.3333333,42.16666667,19597.66667,-7938.333333,549.25,-414.0833333,639.4166667,-432.0833333,975.5833333,-498.5833333,122.5,-329.6666667,694.6666667,-165.3333333,325.0833333,-134.4166667,1019.75,-299.75,571.6875,-418.6041667,679.8333333,-199.8333333,0.888572968
75.70576,0,33361,28.667,995.833,911.583,223,12,429,6,93,99,151,201,28.66666667,-19,996.25,1617.083333,1871.75,1036.083333,640.4166667,58.75,19775.91667,-7807.25,911.5833333,-470.4166667,1027.166667,-497.5,1458.166667,-598,364.6666667,-342.6666667,822.8333333,-197.3333333,515.5,-232.6666667,1338.333333,-430,940.3958333,-477.1458333,892.2222222,-286.6666667,0.987185039
190.8013,1,19985,19.167,2139.167,532.167,313,10,1177,0,100,100,148,264,19.16666667,-14.66666667,2139.333333,1811.666667,2725.166667,1362.833333,703.1666667,40,18868.58333,-7884.75,532.3333333,-407.5,620.1666667,-424.3333333,947.8333333,-487,116.0833333,-328.0833333,691.5,-164,313.25,-127.25,1004.75,-291.25,554.1041667,-411.7291667,669.8333333,-194.1666667,0.387524514
222.5077,0,18385,15.583,1639.667,454.333,299,16,1321,1,99,100,192,264,15.58333333,-13.41666667,1639.916667,1513.583333,2117,1103.666667,682.6666667,48.66666667,15691.66667,-7988,454.6666667,-446,549.75,-466.75,903.4166667,-545.0833333,4.916666667,-347.75,640.6666667,-161.8333333,326.5,-145.3333333,967.1666667,-307.1666667,478.1875,-451.3958333,644.7777778,-204.7777778,0.508726243
85.79555,0,16324,14.083,1644.917,368.667,13,20,1461,0,100,100,219,264,14.08333333,-13.08333333,1645.166667,1483.5,2076.25,1083.416667,682.4166667,50.58333333,14975.16667,-8673.5,369.0833333,-450.4166667,463.8333333,-471.8333333,815.6666667,-551.6666667,-78.41666667,-350.25,604,-154.6666667,309.5833333,-140.75,913.5833333,-295.4166667,392.5416667,-456.0416667,609.0555556,-196.9444444,0.021847621
178.5811,0,19259,17.5,1190.083,473,336,12,1285,0,100,100,229,201,17.5,-15,1190.333333,1391.5,1726.083333,933.25,657.75,55.91666667,16855.91667,-8440.75,473.3333333,-471,578.0833333,-495.5833333,967.5,-587,-21.75,-355.75,628.8333333,-162.3333333,364.0833333,-169.4166667,992.9166667,-331.75,499.2916667,-477.3333333,661.9444444,-221.1666667,0.206107411
161.4145,1,31929,24.417,993.833,871.167,12,9,556,0,100,100,116,201,24.41666667,-17.91666667,994.25,1412.083333,1740.333333,864.3333333,647.9166667,51.41666667,16939.75,-8419.25,871.1666667,-449.1666667,982.9166667,-472.9166667,1399.75,-561.0833333,342.3333333,-337,809.5,-192,482.5,-206.8333333,1292,-398.8333333,899.0416667,-455.0416667,861.3333333,-265.8888889,0.024471741
207.5092,0,18330,15.667,967.083,431.667,300,23,1381,0,100,100,230,201,15.66666667,-13.66666667,967.3333333,1187.333333,1447,769.6666667,658.5,52.5,15420.16667,-8121.333333,432,-481,536,-504,922.5,-591,-59.33333333,-371.3333333,614.3333333,-165.8333333,352.6666667,-163.3333333,967,-329.1666667,457.7916667,-486.8333333,644.6666667,-219.4444444,0.50000004
46.33846,1,33567,26.833,810.333,917.833,47,6,464,0,100,100,105,201,26.83333333,-18.83333333,810.75,1387.416667,1630.25,811.4166667,638.25,53.91666667,18133,-8248.5,917.8333333,-459,1034.166667,-484.3333333,1467.583333,-577.5833333,367.8333333,-340.6666667,824.3333333,-196.8333333,514.9166667,-223.75,1339.25,-420.5833333,946.8541667,-465.3958333,892.8333333,-280.3888889,0.021847621
90.4429,0,18268,19.417,1309.583,447.583,220,23,1350,36,19,55,115,264,19.41666667,-15.58333333,1309.916667,1453.583333,1904.333333,978,676.25,47.41666667,21663.25,-6842.416667,447.9166667,-454.25,545.3333333,-474.8333333,907.5,-551.5,-12.58333333,-357.5833333,633.9166667,-164.75,332.1666667,-147.1666667,966.0833333,-311.9166667,472.0416667,-459.5416667,644.0555556,-207.9444444,0.992403881
61.01949,0,19263,19.833,1057.417,475.25,119,24,1285,21,73,94,109,201,19.83333333,-16,1057.75,1357.916667,1664.833333,869.6666667,664.75,50.25,20982.58333,-7028.583333,475.5833333,-469.75,577.3333333,-491.6666667,956.6666667,-574.1666667,-6.583333333,-365.5833333,637.4166667,-168.9166667,353.75,-160.0833333,991.1666667,-329,500.75,-475.2916667,660.7777778,-219.3333333,0.491273784
109.7621,0,27298,19.917,1027.167,744.5,67,28,800,4,95,98,153,201,19.91666667,-15.58333333,1027.5,1310.666667,1636.333333,834.1666667,647.25,51.91666667,15084.75,-7706.083333,744.5833333,-469.5833333,855.5833333,-493.4166667,1269.5,-582.1666667,219.3333333,-356.6666667,745.8333333,-189,447.9166667,-198.25,1193.75,-387.25,772.25,-475.4583333,795.8333333,-258.1666667,0.100682242
307.772,0,22502,22.083,782.5,583.917,239,8,1080,3,97,97,115,301,22.08333333,-17.58333333,782.9166667,1320.75,1458.666667,784,655.4166667,50.58333333,19944.5,-8020,584.1666667,-492.3333333,690.5,-515.3333333,1086.916667,-601.0833333,80.75,-384.0833333,680.75,-187.25,395.1666667,-181,1075.916667,-368.25,610.5833333,-498.2083333,717.2777778,-245.5,0.937309869
248.5455,0,20628,18.583,1531.5,550.917,277,25,1106,0,100,98,200,301,18.58333333,-14.25,1531.75,1429.416667,2099.833333,993.6666667,683.0833333,40.75,18147.16667,-7190.666667,551.0833333,-421.4166667,646.25,-439.4166667,1001.5,-505.8333333,100.1666667,-337.5,683.8333333,-166.3333333,340.3333333,-138.6666667,1024.166667,-305,574.75,-426.0416667,682.7777778,-203.3333333,0.695365598
94.88889,0,23009,21.083,296.5,589,287,9,1686,30,63,77,86,261,21.08333333,-17.08333333,296.9166667,1035.416667,942.1666667,513.6666667,576,54.33333333,18417.75,-8125.583333,589.25,-516.25,728,-545,1244.416667,-651.9166667,-66.66666667,-381.1666667,613.1666667,-169.6666667,505.5,-233.1666667,1118.666667,-402.8333333,623.75,-523.5833333,745.7777778,-268.5555556,0.612475564
79.60077,0,24086,23.25,229.5,630.667,120,10,1574,24,69,89,92,261,23.25,-18.25,229.9166667,1069.25,941.4166667,512.0833333,568.1666667,55,20358.91667,-7575.25,630.9166667,-510.75,773.4166667,-540.25,1304,-649.6666667,-42.83333333,-372.3333333,621.9166667,-168.0833333,529.25,-241.75,1151.166667,-409.8333333,666.375,-518.25,767.4444444,-273.2222222,0.499999987
60.84022,0,22097,21,192.083,550.5,61,5,1780,25,62,88,43,261,21,-17.33333333,192.5,959.6666667,835.25,430.25,563.0833333,52.08333333,18847.33333,-8103,550.75,-528.4166667,694.25,-556.9166667,1228.75,-663.0833333,-128.0833333,-394.0833333,587.8333333,-168.6666667,509.5833333,-235.4166667,1097.416667,-404.0833333,586.4166667,-535.625,731.6111111,-269.3888889,0.071416347
107.3477,0,25598.21538,22.04844134,814.3859359,688.3421025,190.6521169,16.98419386,1181.7867,2,92,92,156.5160509,211.2618718,22.04842209,-16.37993553,814.7492741,1225.397011,1488.695997,724.603834,615.250808,55.45248888,18290.88279,-7731.516216,688.4561697,-453.8668087,812.010478,-480.6272604,1272.276147,-579.9705598,104.2764052,-327.7631589,686.7017354,-161.5958943,477.6533758,-209.6543922,1164.355111,-371.2502866,719.2547999,-460.5569469,776.2367408,-247.500191,0.971762195
455.1708,0,28207,25.417,413.417,769.5,214,20,1246,22,45,66,133,201,25.41666667,-17.25,413.8333333,1130.666667,1190.166667,603,597.4166667,55.25,19785.25,-7590.916667,769.5,-453,901,-480.6666667,1391,-583.1666667,147.9166667,-322.5833333,705.6666667,-164,527.3333333,-228,1233,-392,802.3541667,-459.8541667,822,-261.3333333,0.998782027
174.3636,0,30118,25.25,432.833,822.333,288,7,1072,3,87,90,93,201,25.25,-17.75,433.25,1136.583333,1204.75,593.75,589.4166667,57.41666667,18448.58333,-8144.416667,822.3333333,-457.8333333,958.25,-486.9166667,1463.333333,-594.3333333,181.3333333,-321,721.75,-166.0833333,559.25,-243.5833333,1281,-409.6666667,856.3125,-465.0208333,854,-273.1111111,0.603955883
190.9971,0,34842,24.75,470.833,950.917,53,25,822,0,92,91,203,201,24.75,-17.41666667,471.25,1136.583333,1227.333333,604,593.75,57.58333333,16560.5,-7775.666667,950.9166667,-447.0833333,1086.166667,-476.1666667,1590,-583.3333333,311.5833333,-310.75,789.3333333,-174.1666667,598.9166667,-255.4166667,1388.25,-429.5833333,984.6666667,-454.3333333,925.5,-286.3888889,0.039747572
122.5287,0,18721,17.917,726.167,455.083,338,2,1795,8,80,89,59,281,17.91666667,-15.91666667,726.5,1152.333333,1274.916667,665.9166667,586.6666667,49.83333333,18825.5,-8141.333333,455.5,-461.8333333,587.5,-487.5,1079.666667,-583.1666667,-169.8333333,-341.6666667,564.4166667,-141.9166667,439.3333333,-190.6666667,1003.75,-332.5833333,488.2083333,-468.5416667,669.1666667,-221.7222222,0.192169298
28.46543,0,22976,22.167,764.167,621.667,110,13,1451,24,43,67,238,201,22.16666667,-16.16666667,764.5,1189.333333,1441.75,694.75,604.8333333,49.5,20034.66667,-7629.166667,621.8333333,-435,748.0833333,-459.75,1219.5,-550.8333333,23.58333333,-319.4166667,646,-150.1666667,463.25,-193.25,1109.25,-343.4166667,653.25,-441.25,739.5,-228.9444444,0.413175899
106.1278,0,27746,21.25,684.583,757.417,37,13,1162,43,5,47,190,201,21.25,-16.08333333,685,1124,1334.5,632.1666667,605.4166667,51.08333333,15996.83333,-8441.5,757.4166667,-430.4166667,885.1666667,-455.6666667,1361.25,-549.0833333,153.5833333,-311.4166667,706.9166667,-158.4166667,505.5833333,-208.75,1212.5,-367.1666667,789.3541667,-436.6458333,808.3333333,-244.7777778,0.003726924
81.00268,1,33507,19.083,687.25,913.583,29,23,834,0,96,96,192,201,19.08333333,-15.91666667,687.6666667,1089,1271.25,602.4166667,599.6666667,57.66666667,12397.25,-8192.416667,913.5833333,-442.75,1045.916667,-471.25,1538.75,-577.5833333,288.4166667,-307.5833333,775.75,-169.5833333,574.4166667,-245.4166667,1350.166667,-415,946.6666667,-449.7916667,900.1111111,-276.6666667,7.62E-05
149.5289,0,29481,25,501.667,803.25,89,15,1064,5,91,96,163,201,25,-17.5,502.0833333,1133.916667,1265.916667,598.75,588.5833333,59.25,18686.33333,-7861.333333,803.25,-464.25,939.4166667,-494.0833333,1445.416667,-605.25,161.3333333,-322.6666667,711,-164.5,555.5,-246.1666667,1266.5,-410.6666667,837.3541667,-471.5625,844.3333333,-273.7777778,0.242480955
195.5478,0,26230,23.333,740.75,715.417,101,20,1215,7,81,89,99,201,23.33333333,-16,741.0833333,1173.583333,1454,684.1666667,602.9166667,52.91666667,18938.33333,-7493.333333,715.4166667,-439.4166667,843.8333333,-465.6666667,1322.333333,-562.5,108.3333333,-316,684.8333333,-156.1666667,497.3333333,-210.3333333,1182.166667,-366.5,747.4791667,-445.8958333,788.1111111,-244.3333333,0.337215913
78.14489,0,23849,13,1046.167,644.583,16,30,1377,0,100,100,138,201,13,-12,1046.416667,1051.583333,1444.416667,684.5833333,599.5833333,53.08333333,10004,-7369.5,644.75,-452.4166667,773.8333333,-479,1254.916667,-577.25,34.33333333,-327.6666667,651,-154.5,481.4166667,-207.75,1132.416667,-362.25,676.9583333,-459.0833333,754.9444444,-241.5,0.014852136
100.3282,0,17991,17.583,977.167,423.667,281,3,1757,27,59,86,101,270,17.58333333,-15.58333333,977.5,1233.833333,1515.666667,757.6666667,599,50.66666667,19205.91667,-8025.583333,424.0833333,-463.75,551.0833333,-489.0833333,1023.5,-583.6666667,-176.3333333,-344.6666667,561.9166667,-142.5833333,417.4166667,-183.75,979.3333333,-326.3333333,455.5833333,-470.2916667,652.8888889,-217.5555556,0.662784113
67.09091,0,22737,22,378,589.25,173,2,1463,0,42,42,42,281,22,-17.66666667,378.4166667,1065.916667,1051.666667,526.5,566.25,53.91666667,19797,-7883.166667,589.5,-496.3333333,732.25,-525.25,1264.25,-633.0833333,-86,-359.6666667,600.0833333,-157.0833333,514.1666667,-231.1666667,1114.25,-388.25,625,-503.5833333,742.8333333,-258.8333333,0.899317742
99.00354,0,30053,22.75,624.417,821.583,310,22,944,2,95,97,132,201,22.75,-17.08333333,624.8333333,1128.333333,1320.166667,606,600.75,56.58333333,16342.66667,-8354.833333,821.5833333,-454.9166667,952.5,-483,1440.25,-587.75,203,-321.6666667,732.0833333,-168.0833333,541.6666667,-235.3333333,1273.75,-403.4166667,854.3333333,-461.8333333,849.1666667,-268.9444444,0.413175952
317.2608,0,17543,16.917,1015.417,405,50,8,1775,0,100,100,112,270,16.91666667,-15.08333333,1015.75,1231.75,1533.583333,770.75,601.0833333,51.58333333,18458.66667,-8127.166667,405.4166667,-464.9166667,531.1666667,-490.5,999.9166667,-585.75,-190.25,-344.9166667,556.3333333,-141.5,410.4166667,-182.0833333,966.75,-323.5833333,436.5625,-471.5208333,644.5,-215.7222222,0.030153689
91.56985,0,21945,21.5,477.75,563.75,167,6,1507,33,7,40,51,281,21.5,-17.16666667,478.1666667,1092,1136.166667,567.8333333,573,54.33333333,20073.41667,-7767.416667,564,-491.6666667,703.8333333,-520.5,1223.833333,-626.6666667,-96.33333333,-357.3333333,595.5833333,-154.9166667,496.6666667,-223.8333333,1092.25,-378.75,598.8333333,-499.0416667,728.1666667,-252.5,0.865676837
234.1739,0,23566,22,790.75,634.083,260,16,1331,1,96,96,197,201,22,-16.5,791.0833333,1205.75,1463.5,701.1666667,601.75,54.75,19144.16667,-7776.333333,634.25,-459.4166667,762.6666667,-486.5,1240.75,-587.0833333,27.58333333,-331.9166667,648.25,-155.75,477.5833333,-209.75,1125.833333,-365.5,666.3125,-466.2291667,750.5555556,-243.6666667,0.821393831
93.59028,0,28956,23.5,798.083,789.583,316,13,994,17,65,82,110,201,23.5,-17,798.4166667,1197.25,1516.666667,677.3333333,615.8333333,53.16666667,17556.08333,-8305.75,789.5833333,-432.0833333,913.5833333,-457.5833333,1375.5,-552.8333333,203.5,-311,731.8333333,-162.8333333,503.0833333,-210.9166667,1234.916667,-373.75,820.5416667,-438.375,823.2777778,-249.1666667,0.362181363
128.734,1,39211,31,674.167,1073.833,127,19,161,35,84,100,138,201,31,-15.5,674.5833333,1362.75,1619.833333,888.3333333,674.9166667,22.41666667,20601.58333,-6988.583333,1073.833333,-276,1175.583333,-286.5833333,1554.416667,-326.0833333,593,-225.8333333,946,-148.1666667,467.8333333,-117,1413.833333,-265.1666667,1099.208333,-278.625,942.5555556,-176.7777778,0.560934657
36.61907,0,35820,26.083,933.333,980,105,12,392,67,23,80,123,201,26.08333333,-15.25,933.75,1378.083333,1729.666667,911.6666667,669.8333333,24.83333333,18247.25,-7522.083333,980,-288.8333333,1083,-300.5,1466.75,-344.0833333,492.8333333,-233.6666667,884,-144.5,449.5833333,-119.9166667,1333.583333,-264.4166667,1005.645833,-291.7708333,889.0555556,-176.2777778,0.370590467
105.5553,1,32775,29.333,511.75,895,203,19,750,6,92,98,128,201,29.33333333,-17.66666667,512.1666667,1166.833333,1407.666667,626.5,612.6666667,55.66666667,21445.5,-6678.333333,895,-434.3333333,1021.583333,-461.5833333,1493.25,-561.75,296.5833333,-306.9166667,780,-169.5,545.4166667,-230.4166667,1325.416667,-399.9166667,926.6041667,-441.1458333,883.6111111,-266.6111111,0.996273073
10.66667,1,33963,28.917,379.083,926.917,224,4,724,11,75,86,164,201,28.91666667,-19.25,379.5,1180.166667,1262.666667,591.5,594.4166667,59.58333333,19785.75,-7952.083333,926.9166667,-462.4166667,1061.916667,-492.25,1564.666667,-603,288.75,-321.75,777,-176.5,592.8333333,-259.8333333,1369.833333,-436.3333333,960.5625,-469.8541667,913.2222222,-290.8888889,0.98514787
85.83222,0,19505,18.917,668.667,472.417,77,7,1636,9,86,92,94,264,18.91666667,-15.91666667,669.0833333,1120.416667,1248.166667,634.3333333,586,55.66666667,18919.58333,-8037.583333,472.75,-488.5833333,606.0833333,-516.5833333,1102,-622.1666667,-157.3333333,-355.3333333,569.6666667,-148.3333333,452.4166667,-207.25,1022.083333,-355.5833333,505.875,-495.6666667,681.3888889,-237.0555556,0.159000815
82.71739,0,38090,31.5,711.417,1042.25,164,14,225,35,85,100,119,201,31.5,-16,711.8333333,1409.666667,1672.416667,919.9166667,678.5,23,21422.75,-7261.416667,1042.25,-278.0833333,1142.25,-288.9166667,1515.333333,-328.8333333,568.5833333,-227.4166667,930.75,-147.0833333,453,-115.3333333,1383.75,-262.4166667,1067.104167,-280.8125,922.5,-174.9444444,0.847329171
128.876,1,36048,18.583,791.917,985.5,19,32,546,0,100,98,233,201,18.58333333,-15.91666667,792.25,1091.083333,1360.5,604.3333333,610.5833333,58.41666667,11398.16667,-8063.833333,985.5,-436.6666667,1114.083333,-465.0833333,1593,-570.6666667,377.5833333,-302.25,824.0833333,-174.9166667,583.6666667,-248.5,1407.75,-423.4166667,1017.541667,-443.6666667,938.5,-282.2777778,0.009186408
429.0798,0,15421,15.5,692.5,299.167,286,11,1975,0,100,100,118,270,15.5,-14,692.8333333,1016.833333,1167.416667,588.75,595.0833333,53.41666667,18232.58333,-8100.916667,299.5833333,-485.0833333,427.5,-511.5,901.6666667,-611.8333333,-303.5833333,-359.0833333,512.9166667,-136.9166667,392.3333333,-181,905.25,-317.9166667,331.2916667,-491.875,603.5,-211.9444444,0.620960985
25.7863,0,38729,30.667,735.833,1061.333,145,5,220,60,40,95,112,201,30.66666667,-16.5,736.25,1442.416667,1671.5,937.5,685.1666667,26,20380.33333,-7660.166667,1061.333333,-283.6666667,1159.166667,-295.5,1523.833333,-339.5,598.3333333,-228,950.5,-150.3333333,450.3333333,-120.8333333,1400.833333,-271.1666667,1085.666667,-286.6666667,933.8888889,-180.7777778,0.711309115
